,Reward,Actor Loss,Alpha Loss,Critic 1 Loss,Critic 2 Loss
621,9181.3391,-1065.3774500374843,-0.006181129790616758,316.3838063249684,303.1410960187816
622,9281.572800000004,-1067.2746027166193,-0.03615245461990737,315.0716298421224,298.0544783466994
623,9591.540399999998,-1069.0717132260102,-0.020383776965165377,324.8458718964548,308.3127697260693
624,9189.0672,-1069.841415867661,-0.02570176732284252,311.58671369456283,298.5854020552202
625,9134.769399999997,-1070.812623303346,-0.07008560404482514,303.1775031812263,285.91068183051215
626,9026.6541,-1072.2761427754103,0.0039707861389174605,318.7376380689216,299.48878494416823
627,9081.642599999997,-1073.453693428425,0.024596312845295124,291.9485663211707,276.43995635678067
628,9111.094900000002,-1074.857821377841,-0.01768555985105158,322.16644533716067,305.3230905243845
629,8680.102500000003,-1076.3459509647255,-0.03832756957471973,326.6853535970052,311.36508286601367
630,8983.372500000003,-1077.4627710207544,0.014468286788523799,332.02942125725025,312.93391587999133
631,9346.910399999997,-1078.7440580117582,-0.012519979567238779,302.1123615611683,286.9988022621232
632,9377.2985,-1079.9338872119633,-0.009342948915530938,298.10838749432804,281.72194093646425
633,9266.471099999999,-1081.026308001894,-0.01710176043626335,322.56339179144965,305.35879485775723
634,9267.417399999998,-1082.1887909860322,-0.022272348084082506,306.9631682116576,291.15639565207744
635,8962.162599999996,-1083.6088509607796,-0.016248285732787065,307.98906330147173,291.45848083496094
636,9106.252400000001,-1085.0049000749684,0.002742003301403137,323.37062797161065,303.50918825708254
637,8864.232799999996,-1086.042236328125,-0.009784468703649261,304.2820465396149,291.3348636819859
638,8915.8427,-1088.0609993982796,-0.003988345219480871,288.96912607520517,269.4180840386285
639,8677.949400000001,-1089.2524044152462,-0.0019672705293303787,301.46585499156606,284.74618746054296
640,9574.456100000005,-1091.2329138553505,0.00129693438007374,314.8399776882595,296.17456717442985
641,8880.417899999997,-1091.3007985124684,-0.009690712855169268,286.5413141732264,268.6197596077967
642,8994.234700000005,-1092.6164402817235,-0.017786366413488533,299.10822149719854,280.6249341868391
643,8802.142299999996,-1094.029114386048,-0.02509063638445705,327.5157672612354,312.01907687717016
644,9088.712099999997,-1095.3338808001895,-0.029218137772245842,307.91571306941483,288.37623704081835
645,8903.8553,-1096.2548125295928,-0.02551909095861695,316.1446853791825,295.811716869624
646,9437.187100000001,-1097.6962952276674,-0.03820354532864359,305.6905790386778,287.97503446328517
647,8915.4992,-1098.6502944483902,-0.010037813298027925,313.7658121128275,291.37374908755527
648,8727.358699999997,-1100.0118704131155,0.049932188288581494,287.5053886644768,271.6668543960109
649,9071.396299999999,-1102.0578070746528,-0.04600801787367373,288.6941059767598,271.17907129152854
650,9146.6475,-1103.1899488044508,0.027659729254817723,289.7404672641947,269.78431886615175
651,8758.688499999997,-1104.440808228772,0.012150649621029092,293.8954698967211,274.26506057893386
652,9060.947499999997,-1105.69798201744,-0.0013181124672745213,294.7587583907927,275.94898046628396
653,9304.790999999997,-1106.9878324258207,-0.02247321293360055,317.349827313664,300.0676237164122
654,8987.270399999998,-1107.6407261087436,-0.009776861961893361,313.78054085163154,294.3146681352095
655,9444.224799999996,-1109.4292078499843,0.02775386120710108,293.6397816051136,275.98348644526317
