,Rewards Episodi,actor_losses,critic_losses,exploration_rates
1077,119.55999999999997,-16.96430465698242,636.51513671875,0.056514599844092024
1078,297.46000000000004,-4.2385037231445315,147.7563427734375,0.05650329748926921
1079,125.09,-16.90177230834961,671.4754638671875,0.056458110669037304
1080,276.14,-4.214974212646484,190.7885546875,0.05644681961148461
1081,163.39999999999998,-16.83087142944336,824.080771484375,0.05640167795774429
1082,302.04,-4.2033027648925785,150.184169921875,0.056390398186169526
1083,174.13,-16.81654022216797,703.0515380859375,0.05634530165377462
1084,301.56,-4.207635040283203,220.40310546875,0.05633403315689688
1085,112.16999999999999,-16.87885238647461,796.109072265625,0.05628898170074634
1086,301.86,-4.231893768310547,205.281513671875,0.05627772446729601
1087,175.60000000000002,-16.959812927246094,733.4171044921875,0.05623271804233387
1088,272.58,-4.244530334472656,196.68701171875,0.05622147206105258
1089,157.57,-16.95134033203125,764.780517578125,0.05617651062226791
1090,301.56,-4.230516204833984,203.091171875,0.05616527588190857
1091,227.55999999999997,-16.900854187011717,639.1632080078125,0.05612035938433543
1092,303.1,-4.21777587890625,154.1783203125,0.05610913587366216
1093,171.3,-16.881675872802735,860.71365234375,0.05606426427237956
1094,302.90999999999997,-4.216729431152344,244.68017578125,0.056053051980167724
1095,166.76,-16.849481201171876,654.647158203125,0.05600822523029958
1096,284.04,-4.207681884765625,196.696015625,0.05599702414533577
1097,94.17999999999999,-16.795672760009765,811.2054345703125,0.05595224220205083
1098,301.56,-4.187167358398438,174.003505859375,0.055941052313132844
1099,132.28,-16.754815826416017,716.6381005859375,0.05589631513164469
1100,301.56,-4.19337646484375,157.569736328125,0.055885136427581514
1101,10.799999999999983,-16.781146697998047,684.4391650390625,0.05584044396314848
1102,302.4,-4.199385070800782,222.34203125,0.05582927643276029
1103,49.61,-18.9070947265625,798.7023828125,0.05577905017782137
1104,239.42000000000002,-6.303248901367187,233.2335595703125,0.055762318136083754
1105,170.48000000000002,-16.78791732788086,829.5284912109375,0.05571772389190167
1106,285.32,-4.196862487792969,190.294267578125,0.05570658090430053
1107,51.489999999999995,-16.740153350830077,791.074208984375,0.05566203123430056
1108,266.6,-4.171161804199219,193.5555419921875,0.05565089938467402
1109,13.280000000000001,-16.629267272949217,758.67451171875,0.05560639424430205
1110,269.85,-4.160653228759766,154.33359375,0.05559527352151713
1111,175.91000000000003,-16.687828674316407,733.19509765625,0.05555081286626356
1112,298.96,-4.185115356445312,198.3496923828125,0.055539703259198436
1113,114.52000000000001,-16.768558654785156,672.583974609375,0.055495287044598156
1114,301.68,-4.193005828857422,219.766123046875,0.05548418854214211
1115,191.03000000000003,-16.802774200439455,845.092060546875,0.05543981672377448
1116,301.78,-4.2040493774414065,173.94705078125,0.05542872931482789
1117,183.62000000000003,-16.830918884277345,779.4367822265625,0.05538440184831662
1118,301.86,-4.208353424072266,232.5498779296875,0.05537332552179097
1119,131.98000000000002,-16.846175231933593,814.35158203125,0.055329042362804164
1120,301.56,-4.210541687011719,214.974228515625,0.05531797710762203
1121,48.88,-16.8334375,835.2362255859375,0.055273738211872106
1122,269.81,-4.2028974914550785,182.244833984375,0.055262684016967115
1123,109.89999999999998,-16.802499237060548,816.77267578125,0.05521848934021075
1124,272.75,-4.19562255859375,189.671416015625,0.0552074461945276
1125,78.24,-16.77711181640625,762.3921875,0.055163295692565686
1126,290.48,-4.193282012939453,216.28595703125,0.05515226358506013
1127,190.73,-16.76844253540039,830.12986328125,0.05510815721373775
1128,297.65999999999997,-4.191318054199218,161.7495361328125,0.05509713613337657
1129,100.51,-16.769747161865233,650.86736328125,0.055053073848582934
1130,298.22,-4.191854095458984,175.06041015625,0.05504206378434396
1131,142.99,-16.769655609130858,743.9093603515626,0.054998045542012375
1132,272.73,-4.18990966796875,165.330849609375,0.05498704648288443
1133,157.28000000000003,-16.746996459960936,652.9599609375,0.05494307223899226
1134,259.3,-4.184071502685547,262.359033203125,0.05493208417397518
1135,139.64000000000001,-16.725830535888672,778.113369140625,0.05488815388454376
1136,302.76,-4.179846496582031,171.088388671875,0.05487717680264839
1137,173.14,-16.710117797851563,856.304306640625,0.05483329042374305
1138,302.88,-4.180533447265625,187.299697265625,0.05482232431399121
1139,181.10999999999999,-16.742848358154298,741.315107421875,0.054778481801721145
1140,301.96000000000004,-4.18361572265625,152.3864697265625,0.054767526653145625
1141,50.849999999999994,-16.707325286865235,693.2315185546875,0.05472372796366398
1142,274.76,-4.1718476867675784,138.8461962890625,0.05471278376530853
1143,227.70999999999998,-16.656133880615233,838.537041015625,0.05466902885481221
1144,301.56,-4.162208251953125,155.20259765625,0.05465809559573154
1145,193.76000000000002,-16.65636917114258,727.388056640625,0.05461438442046126
1146,301.56,-4.156675720214844,149.156826171875,0.054603462089721014
1147,163.31,-16.59500198364258,762.42748046875,0.054559794605961213
1148,302.35,-4.145481872558594,169.705849609375,0.05454888319263797
1149,78.56000000000002,-16.551109161376953,622.1222216796875,0.054505259356716795
1150,297.88,-4.128452758789063,210.616103515625,0.05449435884989804
1151,114.25,-16.518699951171875,739.0392724609375,0.05445077861818729
1152,290.3,-4.133852233886719,240.92814453125,0.054439889006971436
1153,216.41000000000003,-16.584829864501952,740.516181640625,0.05439635233588652
1154,261.44,-6.225310821533203,229.559326171875,0.05438003506202193
1155,60.56999999999999,-16.59741027832031,730.16884765625,0.054336546257337234
1156,302.08,-4.144346923828125,179.036435546875,0.05432567949145123
1157,148.05,-16.596964416503905,805.835361328125,0.05428223415600647
1158,274.8,-4.15375015258789,193.30126953125,0.05427137825199761
1159,133.16,-16.663689880371095,844.2247265625,0.054227976342343116
1160,302.39,-4.171183776855469,167.834052734375,0.05421713128935441
1161,159.20999999999998,-16.693651580810545,741.9433203125,0.05417377276208392
1162,302.0,-4.180157318115234,223.260595703125,0.05416293854926923
1163,135.05,-16.780499420166016,742.6290869140626,0.054119623361019865
1164,297.65999999999997,-4.206806335449219,181.7756494140625,0.05410879997754389
1165,357.15999999999997,-10.51201889038086,528.4484375,0.05408175098789406
1166,282.39,-4.200821380615235,155.98779296875,0.054070935178513996
1167,360.52,-6.3003245544433595,332.0847412109375,0.05405471552003443
1168,273.07,-4.202453155517578,211.352158203125,0.05404390511747757
1169,303.84000000000003,-6.312313842773437,340.8188671875,0.054027693567205444
1170,279.94,-6.321642456054687,256.8024609375,0.054011486879912064
1171,253.48,-6.3300997924804685,283.140107421875,0.053995285054138684
1172,302.46,-4.222687530517578,281.679599609375,0.053984486537080704
1173,314.58000000000004,-6.338162994384765,239.0280126953125,0.05396829281060019
1174,264.38,-6.341119689941406,256.52970703125,0.05395210394175184
1175,265.96999999999997,-6.342809600830078,281.2454931640625,0.05393591992907849
1176,302.46,-4.227732849121094,206.405546875,0.05392513328445187
1177,293.94,-4.22741943359375,183.114990234375,0.05391434879704632
1178,316.53999999999996,-6.335597381591797,263.4767626953125,0.05389817610978376
1179,274.56,-6.32864974975586,281.5064501953125,0.05388200827384221
1180,326.5,-6.323424835205078,337.48005859375,0.053865845287766424
1181,279.38,-4.213776550292969,254.29998046875,0.053855072657367324
1182,314.08000000000004,-6.322065582275391,274.804892578125,0.05383891775116845
1183,313.22999999999996,-6.32003662109375,297.8783984375,0.05382276769095679
1184,301.3,-6.317555389404297,363.8937109375,0.05380662247527872
1185,314.5,-8.414455871582032,361.920712890625,0.053785103054470734
1186,291.83,-4.200341339111328,168.970146484375,0.053774346571710874
1187,377.96000000000004,-8.390615844726563,331.7731640625,0.05375284005932789
1188,258.28,-6.276736145019531,312.65931640625,0.05373671581984154
1189,327.44,-6.268546295166016,249.6448828125,0.05372059641714333
1190,329.38000000000005,-6.264456634521484,348.79841796875,0.05370448184978236
1191,320.1,-6.262914581298828,366.001376953125,0.053688372116308176
1192,297.28,-6.262332763671875,287.3195703125,0.05367226721527076
1193,321.7,-6.251928253173828,315.289521484375,0.05365616714522052
1194,330.46,-6.242908020019531,343.770458984375,0.05364007190470832
1195,334.06999999999994,-6.232123565673828,330.8970166015625,0.05362398149228543
1196,336.7,-6.222918853759766,288.8080517578125,0.05360789590650356
1197,342.41999999999996,-6.2223826599121095,294.840048828125,0.05359181514591488
1198,346.28000000000003,-6.219986572265625,333.62796875,0.053575739209071965
1199,288.36,-6.216419677734375,257.85296875,0.05355966809452785
1200,365.6,-6.219510345458985,247.54248046875,0.05354360180083598
1201,233.28,-8.31163360595703,416.895615234375,0.05352218757251758
1202,309.18,-6.250591735839844,300.287666015625,0.05350613252185794
1203,348.96,-6.256356353759766,222.10109375,0.05349008228723185
1204,332.44,-6.259905395507812,282.7583056640625,0.05347403686719466
1205,351.40000000000003,-6.26293716430664,294.818330078125,0.053457996260302135
1206,354.3,-6.266306457519531,342.62890625,0.053441960465110475
1207,344.15999999999997,-6.267585296630859,256.1846728515625,0.05342592948017632
1208,373.36,-6.272327575683594,309.381044921875,0.05340990330405673
1209,371.58,-6.277402648925781,322.97197265625,0.0533938819353092
1210,356.06,-6.280848236083984,249.4667041015625,0.05337786537249167
1211,368.58000000000004,-6.281478729248047,410.85490234375,0.05336185361416251
1212,370.76,-6.283749542236328,357.1566015625,0.053345846658880515
1213,371.3,-6.278231658935547,380.49283203125,0.05332984450520491
1214,352.28,-8.375252380371094,369.0259521484375,0.05330851576698018
1215,305.16,-6.277215423583985,225.8924365234375,0.05329252481145226
1216,403.21,-8.363993682861327,378.44943359375,0.053271210998866
1217,326.04,-6.2672804260253905,279.03056640625,0.053255231233649405
1218,370.76,-6.262801055908203,216.2375927734375,0.05323925626188299
1219,370.76,-6.262161865234375,276.704052734375,0.053223286082128875
1220,357.03999999999996,-8.346944427490234,377.847763671875,0.0532019999608803
1221,306.36,-6.263448028564453,274.1702783203125,0.053186040956898835
1222,381.66,-6.267968444824219,265.90501953125,0.053170086740139816
1223,402.8,-8.35774429321289,381.0635400390625,0.05314882189543629
1224,323.8,-6.267155151367188,353.5151953125,0.05313287884327918
1225,371.93,-6.265882720947266,278.54931640625,0.053116940573559424
1226,422.42,-8.353014068603516,350.292890625,0.053095696984133973
1227,333.18,-6.263396301269531,266.616044921875,0.05307976986785655
1228,453.69999999999993,-8.350960540771485,365.164990234375,0.05305854114448329
1229,343.03,-6.261344604492187,271.269873046875,0.053042625173843116
1230,426.4,-8.357489318847657,400.80916015625,0.05302141130611893
1231,353.94000000000005,-6.27482162475586,301.276328125,0.053005506473316415
1232,445.37,-8.372705993652344,344.5287109375,0.05298430745084546
1233,327.86,-6.280790557861328,325.4347265625,0.052968413748086446
1234,489.23,-8.38233901977539,336.3703271484375,0.052947229560480175
1235,342.7,-6.288818969726562,248.8720751953125,0.05293134697997597
1236,387.62,-6.295672302246094,320.545986328125,0.05291546916376946
1237,635.28,-12.618950805664063,499.66236328125,0.052883727818533344
1238,299.68,-6.320919799804687,279.30849609375,0.052867864286646735
1239,396.72999999999996,-8.43686050415039,394.6808984375,0.052846720312792465
1240,327.75,-6.339542694091797,274.38478515625,0.05283086788204739
1241,569.23,-12.691940307617188,522.2321630859375,0.0527991772848918
1242,307.48,-6.346362152099609,285.581611328125,0.05278333911562885
1243,469.55999999999995,-8.460525817871094,355.592646484375,0.052762228946771815
1244,301.04,-6.34480712890625,306.9934130859375,0.0527464018609019
1245,462.18,-8.449305572509765,289.6901904296875,0.05272530646473066
1246,358.22,-6.325256195068359,316.53142578125,0.052709490454497715
1247,598.68,-12.631765747070313,581.119501953125,0.05267787266559448
1248,279.1,-4.208313751220703,259.924169921875,0.05266733761784009
1249,503.46000000000004,-12.608425598144532,607.989951171875,0.05263574511431676
1250,298.98,-4.199127960205078,182.91978515625,0.05262521849165135
1251,524.49,-12.588831176757813,587.6806689453125,0.05259365125328671
1252,302.4,-4.195133056640625,175.33626953125,0.052583133048972566
1253,505.24999999999994,-12.576768493652343,618.426435546875,0.05255159105556156
1254,301.92,-4.188127136230468,226.199765625,0.05254108126286636
1255,511.33,-14.649315948486327,648.370927734375,0.052504313537770665
1256,293.34000000000003,-4.181687469482422,172.893251953125,0.052493813200106244
1257,433.78000000000003,-14.618865966796875,671.5861328125,0.05245707855272984
1258,301.74,-4.172074279785156,213.051484375,0.05244658766159008
1259,414.33000000000004,-12.513766784667968,590.11248046875,0.05241512757493242
1260,301.92,-4.174014892578125,240.9925,0.05240464507356871
1261,450.15,-12.533908081054687,502.6495947265625,0.05237321014617333
1262,302.34000000000003,-4.177687683105469,222.731171875,0.052362736027876194
1263,391.94999999999993,-12.542352142333984,592.1653271484375,0.052331326239622694
1264,301.92,-4.184013214111328,239.64625,0.05232086049768803
1265,420.76,-12.567860870361327,611.14818359375,0.052289475828472154
1266,295.0,-4.192982940673828,225.79583984375,0.05227901845620122
1267,373.68,-14.68094711303711,682.480205078125,0.05224243412004617
1268,288.88,-4.1955052185058594,170.55177734375,0.052231986155646504
1269,400.53999999999996,-12.58648696899414,526.741728515625,0.052200654797706476
1270,264.4,-4.192586669921875,166.6553564453125,0.05219021518875348
1271,377.16,-12.578553466796874,591.7379296875,0.052158908887128784
1272,286.75,-6.282536468505859,223.382939453125,0.05214326277917775
1273,515.02,-14.642971954345704,676.6924365234376,0.05210677344349268
1274,301.92,-4.1791650390625,201.1486328125,0.05209635260987172
1275,396.83,-14.613789520263673,716.405888671875,0.05205989610145567
1276,279.8,-4.1792822265625,185.945166015625,0.05204948464283434
1277,387.51,-14.646414794921874,729.926865234375,0.05201306093215458
1278,276.78,-4.187681732177734,132.9771875,0.05200265884009876
1279,451.67,-12.563241271972656,635.824033203125,0.05197146504415356
1280,301.92,-4.1911859130859375,166.15650390625,0.051961071270859374
1281,295.24,-12.587096099853516,634.425810546875,0.05192990242121841
1282,279.1,-4.19870361328125,165.9861474609375,0.05191951696003319
1283,341.35,-14.681952819824218,644.158173828125,0.05188318419944273
1284,280.36,-4.192563018798828,178.0098193359375,0.051872808081434685
1285,321.13999999999993,-16.775160369873046,816.086943359375,0.05183132435645129
1286,302.63,-4.195230865478516,195.666279296875,0.05182095860989325
1287,348.58000000000004,-12.590264739990234,613.435498046875,0.05178987380683476
1288,302.17,-4.198341369628906,165.668603515625,0.051779516349972125
1289,298.55,-12.59956787109375,532.62640625,0.051748456406054084
1290,301.42,-4.202458038330078,240.96435546875,0.05173810723225744
1291,388.36,-16.822239685058594,712.0130712890625,0.05169673123024469
1292,288.3,-4.205681304931641,292.03974609375,0.05168639240096595
1293,325.44,-14.729210357666016,658.86451171875,0.051650222778618846
1294,301.65,-4.212072448730469,194.72224609375,0.05163989325056535
1295,379.6,-12.659124145507812,610.5070166015626,0.05160891705956628
1296,320.28000000000003,-6.33572998046875,248.41232421875,0.051593435932664314
1297,529.6800000000001,-14.795122833251954,727.154814453125,0.05155733136032742
1298,288.12,-4.229391174316406,197.401845703125,0.05154702040962867
1299,289.31,-14.80096954345703,658.906279296875,0.051510948318412256
1300,297.33000000000004,-4.224176940917968,192.52322265625,0.05150064664385806
1301,384.25,-14.762439727783203,678.5329833984375,0.05146460700454081
1302,295.93,-4.217513122558594,228.3141796875,0.05145431459778597
1303,237.91000000000003,-14.746086120605469,659.147099609375,0.051418307381172874
1304,301.74,-4.209130554199219,183.515546875,0.05140802423387971
1305,380.62000000000006,-12.63242172241211,600.7434423828125,0.051377187129514945
1306,288.95,-6.323477020263672,334.29291015625,0.05136177551464033
1307,408.56,-12.652029113769531,651.4047265625,0.05133096615257072
1308,301.92,-4.219231872558594,210.007548828125,0.05132070047264987
1309,360.1,-14.781109924316405,593.59544921875,0.05128478675787007
1310,301.83,-4.22330810546875,145.7128369140625,0.051274530313366366
1311,356.03,-12.683674011230469,694.834501953125,0.051243773285332486
1312,302.34000000000003,-4.232397003173828,172.453134765625,0.051233525043113154
1313,354.78,-14.83359619140625,705.405751953125,0.051197672332830235
1314,297.90999999999997,-4.239526824951172,241.317109375,0.0511874333103404
1315,396.27,-12.720168914794922,594.2943115234375,0.05115672852744553
1316,302.2,-4.235399627685547,189.84634765625,0.05114649769330733
1317,373.22999999999996,-12.701246032714844,507.9061328125,0.05111581746564315
1318,301.92,-4.233284912109375,246.13470703125,0.051105594813308196
1319,356.65,-12.690891723632813,540.0671630859375,0.051074939121237395
1320,301.92,-4.230469512939453,176.60041015625,0.05106472464416254
1321,418.55999999999995,-12.673413848876953,560.7495166015625,0.051034093468063535
1322,298.98,-4.2242655944824214,243.084140625,0.05102388715971086
1323,308.75,-12.683302154541016,635.30474609375,0.05099328047997771
1324,301.92,-4.229642944335938,174.6081787109375,0.05098308233381452
1325,342.52000000000004,-12.70978759765625,506.2078466796875,0.050952500130857004
1326,296.28,-4.24178466796875,191.145703125,0.050942310140355836
1327,395.38,-12.732647247314453,646.5316162109375,0.05091175239459938
1328,282.52,-4.24794677734375,189.32208984375,0.05090157055323798
1329,393.96,-12.74932357788086,620.43828125,0.05087103724512368
1330,273.53999999999996,-4.250705261230468,141.9479638671875,0.050860863546385034
1331,394.0799999999999,-12.785810241699219,655.60962890625,0.05083035465636959
1332,302.14,-4.2694528198242185,164.0385888671875,0.05082018909374187
1333,362.16,-12.818056030273437,623.996220703125,0.050789704602297675
1334,284.14,-4.27728500366211,205.392978515625,0.05077954716927426
1335,371.98,-6.406140594482422,237.2285009765625,0.05076431482845911
1336,308.88,-6.397973175048828,288.8463623046875,0.050749087056889255
1337,302.46,-4.259537200927735,157.575419921875,0.05073893774696875
1338,330.86,-6.389741668701172,263.648681640625,0.050723717587762056
1339,302.46,-4.255618286132813,202.859423828125,0.050713573351481675
1340,318.32,-6.386791076660156,402.067001953125,0.05069836080083272
1341,274.84,-6.3843450927734375,299.964326171875,0.050683152813492595
1342,301.03999999999996,-4.255431976318359,203.12767578125,0.05067301668976143
1343,309.72,-6.374418487548828,284.822099609375,0.050657816304894326
1344,284.82,-4.242097625732422,210.057392578125,0.05064768524821151
1345,295.5,-4.243425140380859,166.3914892578125,0.05063755621763873
1346,304.54,-6.364401092529297,328.244140625,0.05062236646984949
1347,295.95,-4.2428591918945315,241.099228515625,0.05061224250277918
1348,318.4,-6.35754165649414,305.6729931640625,0.05059706034834501
1349,302.58,-4.229769134521485,167.3752783203125,0.050586941442245945
1350,334.44,-6.352174072265625,376.938935546875,0.05057176687737093
1351,292.21,-4.234977416992187,184.5831005859375,0.050561653029713126
1352,334.02,-6.355652770996094,343.80845703125,0.050546486050603245
1353,302.46,-4.239405822753906,240.05109375,0.050536377258857984
1354,316.15,-6.357114868164063,290.375361328125,0.05052121786172111
1355,293.84000000000003,-4.235327911376953,243.099736328125,0.05051111412336095
1356,323.34,-6.339381866455078,265.292705078125,0.05049596230440685
1357,296.0,-4.22517333984375,211.8821484375,0.050485863616905595
1358,327.16,-6.339545135498047,307.8942578125,0.05047071937234595
1359,302.46,-4.224613494873047,241.645234375,0.05046062573317867
1360,307.0,-6.3332522583007815,319.781865234375,0.050445489059227036
1361,298.36,-4.218295288085938,138.7790185546875,0.050435400465870084
1362,367.1,-6.3315869140625,334.1376953125,0.0504202713587419
1363,271.38,-6.330890197753906,280.9234033203125,0.050405146789892
1364,302.46,-4.222767944335938,203.930078125,0.05039506626458549
1365,347.16999999999996,-6.336085205078125,278.5960595703125,0.050379949256507704
1366,316.37,-6.336760711669922,366.896396484375,0.05036483678307885
1367,274.66,-4.231822052001953,251.006728515625,0.0503547643193706
1368,390.9,-6.3507012939453125,321.339169921875,0.05033965940066737
1369,300.51,-4.2362744140625,250.562470703125,0.05032959197218383
1370,381.34000000000003,-6.36034927368164,313.659033203125,0.05031449460442961
1371,319.37,-6.37168441772461,359.809140625,0.05029940176543281
1372,307.18,-6.3897325134277345,341.97205078125,0.05028431345383493
1373,290.64,-6.401653442382813,284.8630712890625,0.05026922966827791
1374,319.5,-6.408542938232422,330.13568359375,0.05025415040740405
1375,305.36,-6.415828857421875,307.4839208984375,0.050239075669856095
1376,296.44000000000005,-6.423162689208985,316.3132666015625,0.050224005454277174
1377,318.01,-6.430296936035156,416.627294921875,0.050208939759310824
1378,286.0,-6.447045593261719,287.15423828125,0.05019387858360102
1379,305.36,-6.442169952392578,291.28603515625,0.0501788219257921
1380,293.78,-6.442268371582031,263.6364013671875,0.05016376978452885
1381,324.35,-6.426007843017578,284.146513671875,0.05014872215845642
1382,300.90999999999997,-6.427113494873047,311.417568359375,0.050133679046220396
1383,302.0,-4.2837762451171875,154.36556640625,0.050123652811747944
1384,534.62,-10.691327514648437,548.3519189453125,0.05009859599720614
1385,302.1,-4.276677551269532,188.5034375,0.050088576778992665
1386,359.94,-6.418028564453125,289.86173828125,0.05007355170856618
1387,303.12,-4.276800537109375,238.232587890625,0.05006353749895998
1388,401.56,-8.569996490478516,444.523154296875,0.050043515087572404
1389,300.8,-4.282984313964843,168.6743017578125,0.050033506884990045
1390,409.46999999999997,-8.575490417480468,434.9454296875,0.050013496484046335
1391,257.84,-6.424538726806641,264.0570703125,0.049998493935456
1392,302.0,-4.282770080566406,147.33728515625,0.04998849473665385
1393,388.2,-6.424393005371094,274.458955078125,0.04997349968783771
1394,276.41,-6.412100830078125,269.600966796875,0.049958509137086375
1395,296.82,-4.277854766845703,177.8853125,0.04994851793484405
1396,378.0,-6.41129135131836,305.503583984375,0.04993353487786919
1397,299.76,-4.271558074951172,207.553212890625,0.04992354867022896
1398,372.94000000000005,-6.409830932617187,304.499990234375,0.049908573103284434
1399,302.94,-4.272921447753906,165.739765625,0.049898591887749505
1400,396.78,-8.551124267578125,439.2383984375,0.049878635444710336
1401,298.32,-4.284033660888672,222.823759765625,0.04986866021640775
1402,372.88,-6.435037078857422,280.85322265625,0.049853701114352764
1403,318.45,-6.442687835693359,304.9396484375,0.04983874649957964
1404,302.44,-4.296704711914063,255.34330078125,0.04982877924866719
1405,375.21999999999997,-6.459584350585938,273.0384130859375,0.04981383210970614
1406,304.98,-6.4687652587890625,399.6036328125,0.04979888945443838
1407,296.82,-4.310404815673828,155.98291015625,0.049788930174536394
1408,329.68,-6.473092956542969,281.549970703125,0.049773994989102156
1409,282.53999999999996,-4.3171611022949214,232.54697265625,0.049764040687844284
1410,331.79999999999995,-6.499604797363281,298.713154296875,0.049749112968509396
1411,302.52,-4.357090606689453,183.89603515625,0.049739163643406824
1412,353.46000000000004,-6.5104373168945315,345.277919921875,0.04972424338643898
1413,283.59000000000003,-6.497307434082031,264.2443505859375,0.04970932760510062
1414,301.5,-4.322831420898438,186.8510546875,0.04969938623667288
1415,304.12,-6.457670440673828,304.31443359375,0.04968447791173377
1416,298.36,-4.2948640441894534,253.414248046875,0.049674541512996204
1417,318.26,-6.4483773803710935,266.259677734375,0.04965964064072887
1418,302.46,-4.28677490234375,194.9220703125,0.04964970920919713
1419,291.45,-4.2903297424316404,238.611337890625,0.049639779763852386
1420,302.2,-6.441186828613281,296.408623046875,0.049624889319066987
1421,300.44,-4.292184600830078,196.37322265625,0.04961496483745207
1422,302.76,-4.290546875,211.188759765625,0.049605042340634224
1423,302.94,-4.311964874267578,234.880927734375,0.04959512182821652
1424,333.76,-6.473899841308594,368.077705078125,0.049580244779472114
1425,266.55999999999995,-6.493181304931641,286.650712890625,0.04956537219339604
1426,301.03999999999996,-4.337989501953125,246.118798828125,0.04955545961461108
1427,301.5,-4.344784698486328,166.00275390625,0.049545549018242756
1428,305.61,-6.537184600830078,263.51466796875,0.04953068683985422
1429,291.44,-4.356441497802734,251.103564453125,0.049520781197793115
1430,317.9,-6.558501434326172,326.33806640625,0.0495059264490077
1431,290.31,-6.580310821533203,330.703515625,0.04949107615620128
1432,275.41999999999996,-4.389107666015625,233.163681640625,0.049481178435880804
1433,278.88,-4.379093933105469,202.003076171875,0.04947128269500541
1434,302.32,-4.370547790527343,250.94443359375,0.049461388933179244
1435,278.8,-6.537640228271484,275.6235693359375,0.049446552000291494
1436,292.36,-4.3466357421875,204.422314453125,0.04943666318435696
1437,277.8,-6.5130126953125,377.497744140625,0.04942183366845211
1438,302.46,-4.344835815429687,218.24015625,0.04941194979593676
1439,299.7,-4.341954193115234,222.433134765625,0.04940206790009707
1440,302.64,-4.330011901855468,231.502373046875,0.049392187980537725
1441,280.66,-4.331756744384766,210.12677734375,0.0493823100368635
1442,297.0,-4.331601867675781,179.5402099609375,0.04937243406867923
1443,320.39,-6.485423431396485,314.810263671875,0.04935762381958227
1444,300.72,-6.491592102050781,291.555048828125,0.049342818013115755
1445,288.29,-6.484881439208984,279.058681640625,0.049328016647947025
1446,300.40999999999997,-4.3277363586425786,192.534453125,0.0493181515378976
1447,295.73,-6.492037963867188,293.784501953125,0.04930335757193146
1448,277.95000000000005,-6.493059844970703,316.17654296875,0.04928856804371131
1449,299.0,-4.338259887695313,179.600029296875,0.04927871082298825
1450,290.88,-4.333097229003906,229.34318359375,0.04926885557361076
1451,279.58,-6.51680404663086,260.1715234375,0.04925407639495508
1452,269.33,-6.520339050292969,296.357373046875,0.049239301649609636
1453,302.46,-4.348233642578125,258.785849609375,0.04922945428167273
1454,300.46000000000004,-4.357182312011719,188.2065283203125,0.049219608883110944
1455,283.1,-6.54070068359375,268.099423828125,0.04920484447698506
1456,302.82,-4.362905578613281,218.488193359375,0.04919500400013811
1457,307.94,-6.543563385009765,263.230634765625,0.049180246974738995
1458,301.08,-4.354451293945313,276.511484375,0.049170411417146516
1459,301.7,-6.541987457275391,296.8414599609375,0.049155661768784546
1460,290.0,-4.357744750976562,194.452734375,0.049145831127987406
1461,302.64,-4.3539268493652346,245.987109375,0.049136002453220126
1462,291.68,-6.5474069213867185,331.85490234375,0.049121263126515095
1463,300.62,-4.3720927429199214,218.50890625,0.04911143936510243
1464,292.03999999999996,-6.567630004882813,433.787783203125,0.04909670740658697
1465,302.23,-4.3816156005859375,213.62984375,0.04908688855607273
1466,292.15999999999997,-4.395832977294922,170.41986328125,0.0490770716692304
1467,294.68,-4.392983093261718,227.396484375,0.049067256745667275
1468,302.76,-4.411887512207032,263.86509765625,0.04905744378499071
1469,302.7,-4.406104736328125,157.1405712890625,0.049047632786808154
1470,288.48,-4.427191467285156,166.4528173828125,0.04903782375072712
1471,296.76,-4.434868316650391,243.7291796875,0.04902801667635521
1472,296.76,-4.436589660644532,200.6837255859375,0.04901821156330011
1473,284.41999999999996,-4.443946838378906,230.7680859375,0.04900840841116956
1474,308.05,-6.64733642578125,387.22330078125,0.04899370735884946
1475,313.55999999999995,-6.619034729003906,319.12802734375,0.04897901071640404
1476,285.5,-4.40152572631836,180.111787109375,0.048969215404050866
1477,269.94,-6.59587158203125,293.868076171875,0.048954526108457144
1478,290.7,-4.378431243896484,189.901806640625,0.04894473569278072
1479,284.7,-4.365720520019531,203.7845703125,0.04893494723508952
1480,280.91,-6.548830871582031,361.2308203125,0.048920268218918476
1481,282.21,-6.537294921875,261.325703125,0.04890559360601193
1482,294.43,-4.360333862304688,269.68626953125,0.04889581297634667
1483,309.68,-6.52805679321289,336.65150390625,0.04888114569927925
1484,300.44,-4.3406680297851565,189.3967578125,0.04887136995895086
1485,302.64,-4.346024169921875,228.391904296875,0.04886159617367277
1486,302.76,-4.336097869873047,199.169033203125,0.048851824343054004
1487,330.96,-6.4963381958007815,290.181201171875,0.04883717026125697
1488,298.48,-4.334352111816406,218.122333984375,0.04882740331557642
1489,294.47,-4.334120788574219,238.408876953125,0.048817638323187335
1490,288.55,-6.505250701904297,360.40474609375,0.04880299449617072
1491,289.24,-4.334515075683594,165.1071923828125,0.04879323438530143
1492,300.44,-4.344121704101562,203.4358203125,0.04878347622635671
1493,329.45000000000005,-6.514623565673828,333.34619140625,0.04876884264694431
1494,302.46,-4.34482894897461,240.648359375,0.04875908936610335
1495,282.07,-4.35418701171875,202.045400390625,0.04874933803582102
1496,300.86,-4.358367004394531,164.53810546875,0.04873958865570724
1497,302.64,-4.356213989257813,177.6568359375,0.04872984122537198
1498,288.45,-4.360004425048828,170.1806787109375,0.04872009574442532
