,Rewards Episodi,actor_losses,critic_losses
470,302.64,"tf.Tensor(-8.408477, shape=(), dtype=float32)","tf.Tensor(378.47626, shape=(), dtype=float32)"
471,302.64,"tf.Tensor(-8.41485, shape=(), dtype=float32)","tf.Tensor(378.19797, shape=(), dtype=float32)"
472,375.12,"tf.Tensor(-12.634447, shape=(), dtype=float32)","tf.Tensor(539.682, shape=(), dtype=float32)"
473,278.63,"tf.Tensor(-12.648455, shape=(), dtype=float32)","tf.Tensor(521.68994, shape=(), dtype=float32)"
474,302.46,"tf.Tensor(-8.440204, shape=(), dtype=float32)","tf.Tensor(464.28024, shape=(), dtype=float32)"
475,302.64,"tf.Tensor(-8.4467, shape=(), dtype=float32)","tf.Tensor(371.9976, shape=(), dtype=float32)"
476,302.64,"tf.Tensor(-8.453077, shape=(), dtype=float32)","tf.Tensor(384.1917, shape=(), dtype=float32)"
477,302.64,"tf.Tensor(-8.459347, shape=(), dtype=float32)","tf.Tensor(366.07, shape=(), dtype=float32)"
478,302.64,"tf.Tensor(-8.46582, shape=(), dtype=float32)","tf.Tensor(337.85608, shape=(), dtype=float32)"
479,302.64,"tf.Tensor(-8.472169, shape=(), dtype=float32)","tf.Tensor(365.70438, shape=(), dtype=float32)"
480,302.64,"tf.Tensor(-8.478254, shape=(), dtype=float32)","tf.Tensor(331.50613, shape=(), dtype=float32)"
481,302.64,"tf.Tensor(-8.483769, shape=(), dtype=float32)","tf.Tensor(380.3574, shape=(), dtype=float32)"
482,302.64,"tf.Tensor(-8.489388, shape=(), dtype=float32)","tf.Tensor(352.86316, shape=(), dtype=float32)"
483,302.64,"tf.Tensor(-8.495375, shape=(), dtype=float32)","tf.Tensor(377.73676, shape=(), dtype=float32)"
484,302.64,"tf.Tensor(-8.501418, shape=(), dtype=float32)","tf.Tensor(360.87164, shape=(), dtype=float32)"
485,302.64,"tf.Tensor(-8.507727, shape=(), dtype=float32)","tf.Tensor(449.7286, shape=(), dtype=float32)"
486,302.64,"tf.Tensor(-8.514264, shape=(), dtype=float32)","tf.Tensor(386.91263, shape=(), dtype=float32)"
487,302.64,"tf.Tensor(-8.520167, shape=(), dtype=float32)","tf.Tensor(389.0423, shape=(), dtype=float32)"
488,302.64,"tf.Tensor(-8.526142, shape=(), dtype=float32)","tf.Tensor(353.7773, shape=(), dtype=float32)"
489,302.64,"tf.Tensor(-8.532219, shape=(), dtype=float32)","tf.Tensor(462.9965, shape=(), dtype=float32)"
490,302.64,"tf.Tensor(-8.53847, shape=(), dtype=float32)","tf.Tensor(359.4002, shape=(), dtype=float32)"
491,302.64,"tf.Tensor(-8.54466, shape=(), dtype=float32)","tf.Tensor(432.72595, shape=(), dtype=float32)"
492,302.64,"tf.Tensor(-8.550638, shape=(), dtype=float32)","tf.Tensor(414.41382, shape=(), dtype=float32)"
493,302.64,"tf.Tensor(-8.5563345, shape=(), dtype=float32)","tf.Tensor(307.2384, shape=(), dtype=float32)"
494,302.64,"tf.Tensor(-8.5621, shape=(), dtype=float32)","tf.Tensor(350.982, shape=(), dtype=float32)"
495,302.64,"tf.Tensor(-8.568459, shape=(), dtype=float32)","tf.Tensor(418.3979, shape=(), dtype=float32)"
496,302.64,"tf.Tensor(-8.575054, shape=(), dtype=float32)","tf.Tensor(412.8232, shape=(), dtype=float32)"
497,302.64,"tf.Tensor(-8.58112, shape=(), dtype=float32)","tf.Tensor(401.4261, shape=(), dtype=float32)"
498,302.64,"tf.Tensor(-8.5868, shape=(), dtype=float32)","tf.Tensor(378.53915, shape=(), dtype=float32)"
499,302.64,"tf.Tensor(-8.592695, shape=(), dtype=float32)","tf.Tensor(386.77307, shape=(), dtype=float32)"
500,302.64,"tf.Tensor(-8.598551, shape=(), dtype=float32)","tf.Tensor(303.5744, shape=(), dtype=float32)"
501,401.28,"tf.Tensor(-12.908683, shape=(), dtype=float32)","tf.Tensor(563.3396, shape=(), dtype=float32)"
502,302.46,"tf.Tensor(-8.613161, shape=(), dtype=float32)","tf.Tensor(326.72626, shape=(), dtype=float32)"
503,302.64,"tf.Tensor(-8.618931, shape=(), dtype=float32)","tf.Tensor(347.87784, shape=(), dtype=float32)"
504,302.64,"tf.Tensor(-8.624645, shape=(), dtype=float32)","tf.Tensor(411.3086, shape=(), dtype=float32)"
505,302.64,"tf.Tensor(-8.630634, shape=(), dtype=float32)","tf.Tensor(353.19647, shape=(), dtype=float32)"
506,302.64,"tf.Tensor(-8.63671, shape=(), dtype=float32)","tf.Tensor(391.56305, shape=(), dtype=float32)"
507,302.64,"tf.Tensor(-8.642356, shape=(), dtype=float32)","tf.Tensor(341.30664, shape=(), dtype=float32)"
508,302.64,"tf.Tensor(-8.647455, shape=(), dtype=float32)","tf.Tensor(374.82285, shape=(), dtype=float32)"
509,302.64,"tf.Tensor(-8.652534, shape=(), dtype=float32)","tf.Tensor(426.87177, shape=(), dtype=float32)"
510,302.64,"tf.Tensor(-8.658129, shape=(), dtype=float32)","tf.Tensor(440.97876, shape=(), dtype=float32)"
511,302.64,"tf.Tensor(-8.664041, shape=(), dtype=float32)","tf.Tensor(428.56946, shape=(), dtype=float32)"
512,302.64,"tf.Tensor(-8.670483, shape=(), dtype=float32)","tf.Tensor(446.9411, shape=(), dtype=float32)"
513,302.64,"tf.Tensor(-8.677101, shape=(), dtype=float32)","tf.Tensor(294.9745, shape=(), dtype=float32)"
514,302.64,"tf.Tensor(-8.683387, shape=(), dtype=float32)","tf.Tensor(428.7281, shape=(), dtype=float32)"
515,302.64,"tf.Tensor(-8.689454, shape=(), dtype=float32)","tf.Tensor(372.20953, shape=(), dtype=float32)"
516,302.64,"tf.Tensor(-8.695335, shape=(), dtype=float32)","tf.Tensor(407.67303, shape=(), dtype=float32)"
517,302.64,"tf.Tensor(-8.700946, shape=(), dtype=float32)","tf.Tensor(515.6316, shape=(), dtype=float32)"
518,302.64,"tf.Tensor(-8.706529, shape=(), dtype=float32)","tf.Tensor(414.38196, shape=(), dtype=float32)"
519,302.64,"tf.Tensor(-8.711705, shape=(), dtype=float32)","tf.Tensor(383.00345, shape=(), dtype=float32)"
520,302.64,"tf.Tensor(-8.716964, shape=(), dtype=float32)","tf.Tensor(348.51913, shape=(), dtype=float32)"
521,302.64,"tf.Tensor(-8.722701, shape=(), dtype=float32)","tf.Tensor(385.46402, shape=(), dtype=float32)"
522,302.64,"tf.Tensor(-8.728876, shape=(), dtype=float32)","tf.Tensor(487.90128, shape=(), dtype=float32)"
523,302.64,"tf.Tensor(-8.735202, shape=(), dtype=float32)","tf.Tensor(430.89514, shape=(), dtype=float32)"
524,302.64,"tf.Tensor(-8.742257, shape=(), dtype=float32)","tf.Tensor(463.9212, shape=(), dtype=float32)"
525,302.64,"tf.Tensor(-8.748736, shape=(), dtype=float32)","tf.Tensor(441.12445, shape=(), dtype=float32)"
526,302.64,"tf.Tensor(-8.755104, shape=(), dtype=float32)","tf.Tensor(344.11258, shape=(), dtype=float32)"
527,302.64,"tf.Tensor(-8.761491, shape=(), dtype=float32)","tf.Tensor(424.38242, shape=(), dtype=float32)"
528,302.64,"tf.Tensor(-8.767762, shape=(), dtype=float32)","tf.Tensor(394.29013, shape=(), dtype=float32)"
529,302.64,"tf.Tensor(-8.774212, shape=(), dtype=float32)","tf.Tensor(395.60156, shape=(), dtype=float32)"
530,302.64,"tf.Tensor(-8.780603, shape=(), dtype=float32)","tf.Tensor(346.3211, shape=(), dtype=float32)"
531,302.64,"tf.Tensor(-8.7872, shape=(), dtype=float32)","tf.Tensor(407.57648, shape=(), dtype=float32)"
532,302.64,"tf.Tensor(-8.793565, shape=(), dtype=float32)","tf.Tensor(370.81586, shape=(), dtype=float32)"
533,302.64,"tf.Tensor(-8.799424, shape=(), dtype=float32)","tf.Tensor(411.9206, shape=(), dtype=float32)"
534,302.32,"tf.Tensor(-8.804983, shape=(), dtype=float32)","tf.Tensor(267.775, shape=(), dtype=float32)"
535,302.64,"tf.Tensor(-8.810168, shape=(), dtype=float32)","tf.Tensor(392.22308, shape=(), dtype=float32)"
536,302.64,"tf.Tensor(-8.815945, shape=(), dtype=float32)","tf.Tensor(435.57718, shape=(), dtype=float32)"
537,302.64,"tf.Tensor(-8.821607, shape=(), dtype=float32)","tf.Tensor(437.33038, shape=(), dtype=float32)"
538,302.64,"tf.Tensor(-8.827454, shape=(), dtype=float32)","tf.Tensor(442.01907, shape=(), dtype=float32)"
539,302.64,"tf.Tensor(-8.832934, shape=(), dtype=float32)","tf.Tensor(388.86664, shape=(), dtype=float32)"
540,302.64,"tf.Tensor(-8.838757, shape=(), dtype=float32)","tf.Tensor(481.69275, shape=(), dtype=float32)"
541,302.64,"tf.Tensor(-8.844619, shape=(), dtype=float32)","tf.Tensor(431.38, shape=(), dtype=float32)"
542,302.64,"tf.Tensor(-8.8506, shape=(), dtype=float32)","tf.Tensor(416.20493, shape=(), dtype=float32)"
543,302.64,"tf.Tensor(-8.856467, shape=(), dtype=float32)","tf.Tensor(449.48523, shape=(), dtype=float32)"
544,302.64,"tf.Tensor(-8.862564, shape=(), dtype=float32)","tf.Tensor(435.04977, shape=(), dtype=float32)"
545,302.64,"tf.Tensor(-8.868714, shape=(), dtype=float32)","tf.Tensor(428.58063, shape=(), dtype=float32)"
546,302.64,"tf.Tensor(-8.874578, shape=(), dtype=float32)","tf.Tensor(377.34952, shape=(), dtype=float32)"
547,302.64,"tf.Tensor(-8.880593, shape=(), dtype=float32)","tf.Tensor(345.0211, shape=(), dtype=float32)"
548,302.64,"tf.Tensor(-8.886619, shape=(), dtype=float32)","tf.Tensor(303.20776, shape=(), dtype=float32)"
549,302.64,"tf.Tensor(-8.892502, shape=(), dtype=float32)","tf.Tensor(394.35413, shape=(), dtype=float32)"
550,302.64,"tf.Tensor(-8.898145, shape=(), dtype=float32)","tf.Tensor(297.1939, shape=(), dtype=float32)"
551,302.64,"tf.Tensor(-8.904054, shape=(), dtype=float32)","tf.Tensor(368.35562, shape=(), dtype=float32)"
552,302.64,"tf.Tensor(-8.910148, shape=(), dtype=float32)","tf.Tensor(443.32767, shape=(), dtype=float32)"
553,302.64,"tf.Tensor(-8.916164, shape=(), dtype=float32)","tf.Tensor(384.61618, shape=(), dtype=float32)"
554,302.64,"tf.Tensor(-8.921614, shape=(), dtype=float32)","tf.Tensor(421.6641, shape=(), dtype=float32)"
555,302.64,"tf.Tensor(-8.927203, shape=(), dtype=float32)","tf.Tensor(427.15555, shape=(), dtype=float32)"
556,302.64,"tf.Tensor(-8.933014, shape=(), dtype=float32)","tf.Tensor(423.54822, shape=(), dtype=float32)"
557,302.64,"tf.Tensor(-8.939361, shape=(), dtype=float32)","tf.Tensor(392.83926, shape=(), dtype=float32)"
558,302.64,"tf.Tensor(-8.945728, shape=(), dtype=float32)","tf.Tensor(441.725, shape=(), dtype=float32)"
559,302.64,"tf.Tensor(-8.952109, shape=(), dtype=float32)","tf.Tensor(434.9657, shape=(), dtype=float32)"
560,302.64,"tf.Tensor(-8.958296, shape=(), dtype=float32)","tf.Tensor(487.94604, shape=(), dtype=float32)"
561,302.64,"tf.Tensor(-8.964041, shape=(), dtype=float32)","tf.Tensor(443.40512, shape=(), dtype=float32)"
562,302.64,"tf.Tensor(-8.969648, shape=(), dtype=float32)","tf.Tensor(401.99548, shape=(), dtype=float32)"
563,302.64,"tf.Tensor(-8.975497, shape=(), dtype=float32)","tf.Tensor(523.44354, shape=(), dtype=float32)"
564,302.64,"tf.Tensor(-8.981633, shape=(), dtype=float32)","tf.Tensor(388.26282, shape=(), dtype=float32)"
565,302.64,"tf.Tensor(-8.987904, shape=(), dtype=float32)","tf.Tensor(452.7213, shape=(), dtype=float32)"
566,302.64,"tf.Tensor(-8.994659, shape=(), dtype=float32)","tf.Tensor(474.82642, shape=(), dtype=float32)"
567,302.64,"tf.Tensor(-9.001547, shape=(), dtype=float32)","tf.Tensor(483.63126, shape=(), dtype=float32)"
568,302.64,"tf.Tensor(-9.007869, shape=(), dtype=float32)","tf.Tensor(392.64175, shape=(), dtype=float32)"
569,302.64,"tf.Tensor(-9.013969, shape=(), dtype=float32)","tf.Tensor(477.9447, shape=(), dtype=float32)"
570,302.64,"tf.Tensor(-9.020728, shape=(), dtype=float32)","tf.Tensor(478.42493, shape=(), dtype=float32)"
571,302.64,"tf.Tensor(-9.027219, shape=(), dtype=float32)","tf.Tensor(407.19153, shape=(), dtype=float32)"
572,302.64,"tf.Tensor(-9.033524, shape=(), dtype=float32)","tf.Tensor(386.75745, shape=(), dtype=float32)"
573,302.64,"tf.Tensor(-9.039745, shape=(), dtype=float32)","tf.Tensor(439.92508, shape=(), dtype=float32)"
574,302.64,"tf.Tensor(-9.046072, shape=(), dtype=float32)","tf.Tensor(507.43405, shape=(), dtype=float32)"
575,302.64,"tf.Tensor(-9.0529, shape=(), dtype=float32)","tf.Tensor(453.15945, shape=(), dtype=float32)"
576,302.64,"tf.Tensor(-9.060202, shape=(), dtype=float32)","tf.Tensor(409.74265, shape=(), dtype=float32)"
577,302.64,"tf.Tensor(-9.0671835, shape=(), dtype=float32)","tf.Tensor(457.01062, shape=(), dtype=float32)"
578,301.36,"tf.Tensor(-9.07475, shape=(), dtype=float32)","tf.Tensor(364.62296, shape=(), dtype=float32)"
579,302.64,"tf.Tensor(-9.081678, shape=(), dtype=float32)","tf.Tensor(454.1867, shape=(), dtype=float32)"
580,302.64,"tf.Tensor(-9.088087, shape=(), dtype=float32)","tf.Tensor(416.7997, shape=(), dtype=float32)"
581,302.64,"tf.Tensor(-9.094639, shape=(), dtype=float32)","tf.Tensor(459.26898, shape=(), dtype=float32)"
582,302.64,"tf.Tensor(-9.101172, shape=(), dtype=float32)","tf.Tensor(463.656, shape=(), dtype=float32)"
583,302.64,"tf.Tensor(-9.10761, shape=(), dtype=float32)","tf.Tensor(497.3391, shape=(), dtype=float32)"
584,302.64,"tf.Tensor(-9.113938, shape=(), dtype=float32)","tf.Tensor(392.21082, shape=(), dtype=float32)"
585,302.64,"tf.Tensor(-9.120452, shape=(), dtype=float32)","tf.Tensor(477.91104, shape=(), dtype=float32)"
586,302.64,"tf.Tensor(-9.126791, shape=(), dtype=float32)","tf.Tensor(434.83597, shape=(), dtype=float32)"
587,302.64,"tf.Tensor(-9.132958, shape=(), dtype=float32)","tf.Tensor(450.45618, shape=(), dtype=float32)"
588,302.64,"tf.Tensor(-9.139142, shape=(), dtype=float32)","tf.Tensor(353.19138, shape=(), dtype=float32)"
589,302.64,"tf.Tensor(-9.145405, shape=(), dtype=float32)","tf.Tensor(465.02673, shape=(), dtype=float32)"
590,302.64,"tf.Tensor(-9.1518545, shape=(), dtype=float32)","tf.Tensor(498.16116, shape=(), dtype=float32)"
591,302.64,"tf.Tensor(-9.158076, shape=(), dtype=float32)","tf.Tensor(391.83493, shape=(), dtype=float32)"
592,302.64,"tf.Tensor(-9.164294, shape=(), dtype=float32)","tf.Tensor(380.82874, shape=(), dtype=float32)"
593,302.64,"tf.Tensor(-9.1702385, shape=(), dtype=float32)","tf.Tensor(387.4075, shape=(), dtype=float32)"
594,302.64,"tf.Tensor(-9.176287, shape=(), dtype=float32)","tf.Tensor(527.75604, shape=(), dtype=float32)"
595,302.64,"tf.Tensor(-9.18223, shape=(), dtype=float32)","tf.Tensor(451.63727, shape=(), dtype=float32)"
596,302.64,"tf.Tensor(-9.187906, shape=(), dtype=float32)","tf.Tensor(406.25476, shape=(), dtype=float32)"
597,302.64,"tf.Tensor(-9.19362, shape=(), dtype=float32)","tf.Tensor(526.5129, shape=(), dtype=float32)"
598,302.64,"tf.Tensor(-9.199176, shape=(), dtype=float32)","tf.Tensor(459.71594, shape=(), dtype=float32)"
599,302.64,"tf.Tensor(-9.204884, shape=(), dtype=float32)","tf.Tensor(466.27066, shape=(), dtype=float32)"
600,302.64,"tf.Tensor(-9.210962, shape=(), dtype=float32)","tf.Tensor(458.23962, shape=(), dtype=float32)"
601,302.64,"tf.Tensor(-9.217059, shape=(), dtype=float32)","tf.Tensor(371.95435, shape=(), dtype=float32)"
602,317.76,"tf.Tensor(-13.835935, shape=(), dtype=float32)","tf.Tensor(662.97833, shape=(), dtype=float32)"
603,302.46,"tf.Tensor(-9.230603, shape=(), dtype=float32)","tf.Tensor(428.63687, shape=(), dtype=float32)"
604,302.64,"tf.Tensor(-9.236048, shape=(), dtype=float32)","tf.Tensor(425.9771, shape=(), dtype=float32)"
605,302.64,"tf.Tensor(-9.2420435, shape=(), dtype=float32)","tf.Tensor(462.15945, shape=(), dtype=float32)"
606,302.64,"tf.Tensor(-9.248233, shape=(), dtype=float32)","tf.Tensor(455.22913, shape=(), dtype=float32)"
607,302.64,"tf.Tensor(-9.254692, shape=(), dtype=float32)","tf.Tensor(488.24796, shape=(), dtype=float32)"
608,302.64,"tf.Tensor(-9.261334, shape=(), dtype=float32)","tf.Tensor(372.7655, shape=(), dtype=float32)"
609,302.64,"tf.Tensor(-9.268022, shape=(), dtype=float32)","tf.Tensor(473.3016, shape=(), dtype=float32)"
610,302.64,"tf.Tensor(-9.274629, shape=(), dtype=float32)","tf.Tensor(433.5875, shape=(), dtype=float32)"
611,302.64,"tf.Tensor(-9.281233, shape=(), dtype=float32)","tf.Tensor(466.0188, shape=(), dtype=float32)"
612,302.64,"tf.Tensor(-9.287536, shape=(), dtype=float32)","tf.Tensor(365.3511, shape=(), dtype=float32)"
613,302.64,"tf.Tensor(-9.294663, shape=(), dtype=float32)","tf.Tensor(502.0719, shape=(), dtype=float32)"
614,302.64,"tf.Tensor(-9.301846, shape=(), dtype=float32)","tf.Tensor(410.25656, shape=(), dtype=float32)"
615,302.64,"tf.Tensor(-9.308603, shape=(), dtype=float32)","tf.Tensor(518.69305, shape=(), dtype=float32)"
616,302.64,"tf.Tensor(-9.315738, shape=(), dtype=float32)","tf.Tensor(519.4872, shape=(), dtype=float32)"
617,302.64,"tf.Tensor(-9.3230505, shape=(), dtype=float32)","tf.Tensor(551.0082, shape=(), dtype=float32)"
618,302.64,"tf.Tensor(-9.330883, shape=(), dtype=float32)","tf.Tensor(406.7612, shape=(), dtype=float32)"
619,302.64,"tf.Tensor(-9.338867, shape=(), dtype=float32)","tf.Tensor(454.1885, shape=(), dtype=float32)"
620,330.36,"tf.Tensor(-14.021712, shape=(), dtype=float32)","tf.Tensor(686.64624, shape=(), dtype=float32)"
621,302.46,"tf.Tensor(-9.356109, shape=(), dtype=float32)","tf.Tensor(465.61078, shape=(), dtype=float32)"
622,302.64,"tf.Tensor(-9.362185, shape=(), dtype=float32)","tf.Tensor(492.44717, shape=(), dtype=float32)"
623,302.64,"tf.Tensor(-9.367706, shape=(), dtype=float32)","tf.Tensor(412.11008, shape=(), dtype=float32)"
624,302.64,"tf.Tensor(-9.373073, shape=(), dtype=float32)","tf.Tensor(436.98148, shape=(), dtype=float32)"
625,302.64,"tf.Tensor(-9.378597, shape=(), dtype=float32)","tf.Tensor(463.42133, shape=(), dtype=float32)"
626,302.64,"tf.Tensor(-9.383668, shape=(), dtype=float32)","tf.Tensor(492.03613, shape=(), dtype=float32)"
627,302.64,"tf.Tensor(-9.389051, shape=(), dtype=float32)","tf.Tensor(467.0991, shape=(), dtype=float32)"
628,302.64,"tf.Tensor(-9.394393, shape=(), dtype=float32)","tf.Tensor(505.76797, shape=(), dtype=float32)"
629,302.32,"tf.Tensor(-9.399574, shape=(), dtype=float32)","tf.Tensor(437.4143, shape=(), dtype=float32)"
630,302.64,"tf.Tensor(-9.404716, shape=(), dtype=float32)","tf.Tensor(502.4217, shape=(), dtype=float32)"
631,302.64,"tf.Tensor(-9.409932, shape=(), dtype=float32)","tf.Tensor(431.9323, shape=(), dtype=float32)"
632,302.64,"tf.Tensor(-9.415265, shape=(), dtype=float32)","tf.Tensor(495.3839, shape=(), dtype=float32)"
633,302.64,"tf.Tensor(-9.41996, shape=(), dtype=float32)","tf.Tensor(512.7872, shape=(), dtype=float32)"
634,302.64,"tf.Tensor(-9.424672, shape=(), dtype=float32)","tf.Tensor(468.534, shape=(), dtype=float32)"
635,302.64,"tf.Tensor(-9.429565, shape=(), dtype=float32)","tf.Tensor(491.56653, shape=(), dtype=float32)"
636,302.64,"tf.Tensor(-9.434195, shape=(), dtype=float32)","tf.Tensor(522.3821, shape=(), dtype=float32)"
637,302.64,"tf.Tensor(-9.438377, shape=(), dtype=float32)","tf.Tensor(431.09827, shape=(), dtype=float32)"
638,302.64,"tf.Tensor(-9.442722, shape=(), dtype=float32)","tf.Tensor(562.2861, shape=(), dtype=float32)"
639,302.64,"tf.Tensor(-9.447819, shape=(), dtype=float32)","tf.Tensor(493.38602, shape=(), dtype=float32)"
640,302.64,"tf.Tensor(-9.453236, shape=(), dtype=float32)","tf.Tensor(435.39944, shape=(), dtype=float32)"
641,302.64,"tf.Tensor(-9.458583, shape=(), dtype=float32)","tf.Tensor(529.89514, shape=(), dtype=float32)"
642,302.64,"tf.Tensor(-9.463989, shape=(), dtype=float32)","tf.Tensor(475.76202, shape=(), dtype=float32)"
643,302.64,"tf.Tensor(-9.469632, shape=(), dtype=float32)","tf.Tensor(471.0186, shape=(), dtype=float32)"
644,302.64,"tf.Tensor(-9.475648, shape=(), dtype=float32)","tf.Tensor(492.21768, shape=(), dtype=float32)"
645,302.64,"tf.Tensor(-9.481743, shape=(), dtype=float32)","tf.Tensor(471.57367, shape=(), dtype=float32)"
646,302.64,"tf.Tensor(-9.487422, shape=(), dtype=float32)","tf.Tensor(510.79642, shape=(), dtype=float32)"
647,302.64,"tf.Tensor(-9.493269, shape=(), dtype=float32)","tf.Tensor(381.1924, shape=(), dtype=float32)"
648,302.64,"tf.Tensor(-9.499102, shape=(), dtype=float32)","tf.Tensor(477.82843, shape=(), dtype=float32)"
649,302.64,"tf.Tensor(-9.505152, shape=(), dtype=float32)","tf.Tensor(399.31253, shape=(), dtype=float32)"
650,302.64,"tf.Tensor(-9.511218, shape=(), dtype=float32)","tf.Tensor(444.59235, shape=(), dtype=float32)"
651,302.64,"tf.Tensor(-9.517433, shape=(), dtype=float32)","tf.Tensor(482.618, shape=(), dtype=float32)"
652,302.64,"tf.Tensor(-9.523418, shape=(), dtype=float32)","tf.Tensor(457.5875, shape=(), dtype=float32)"
653,302.64,"tf.Tensor(-9.529537, shape=(), dtype=float32)","tf.Tensor(498.42657, shape=(), dtype=float32)"
654,302.64,"tf.Tensor(-9.53639, shape=(), dtype=float32)","tf.Tensor(474.70493, shape=(), dtype=float32)"
655,302.64,"tf.Tensor(-9.543081, shape=(), dtype=float32)","tf.Tensor(536.53937, shape=(), dtype=float32)"
656,302.64,"tf.Tensor(-9.550106, shape=(), dtype=float32)","tf.Tensor(544.68274, shape=(), dtype=float32)"
657,302.64,"tf.Tensor(-9.557028, shape=(), dtype=float32)","tf.Tensor(533.5822, shape=(), dtype=float32)"
658,302.64,"tf.Tensor(-9.563541, shape=(), dtype=float32)","tf.Tensor(515.6047, shape=(), dtype=float32)"
659,302.64,"tf.Tensor(-9.569826, shape=(), dtype=float32)","tf.Tensor(503.65442, shape=(), dtype=float32)"
660,302.64,"tf.Tensor(-9.576495, shape=(), dtype=float32)","tf.Tensor(466.83923, shape=(), dtype=float32)"
661,302.64,"tf.Tensor(-9.582909, shape=(), dtype=float32)","tf.Tensor(526.4528, shape=(), dtype=float32)"
662,302.64,"tf.Tensor(-9.589473, shape=(), dtype=float32)","tf.Tensor(491.5649, shape=(), dtype=float32)"
663,302.64,"tf.Tensor(-9.596086, shape=(), dtype=float32)","tf.Tensor(587.45123, shape=(), dtype=float32)"
664,302.64,"tf.Tensor(-9.602344, shape=(), dtype=float32)","tf.Tensor(434.0208, shape=(), dtype=float32)"
665,302.64,"tf.Tensor(-9.608257, shape=(), dtype=float32)","tf.Tensor(435.5543, shape=(), dtype=float32)"
666,302.64,"tf.Tensor(-9.61395, shape=(), dtype=float32)","tf.Tensor(464.19815, shape=(), dtype=float32)"
667,302.64,"tf.Tensor(-9.619449, shape=(), dtype=float32)","tf.Tensor(462.2253, shape=(), dtype=float32)"
668,302.64,"tf.Tensor(-9.625328, shape=(), dtype=float32)","tf.Tensor(532.90564, shape=(), dtype=float32)"
669,302.64,"tf.Tensor(-9.631907, shape=(), dtype=float32)","tf.Tensor(443.75778, shape=(), dtype=float32)"
670,302.64,"tf.Tensor(-9.6390915, shape=(), dtype=float32)","tf.Tensor(506.64664, shape=(), dtype=float32)"
671,353.76,"tf.Tensor(-14.471691, shape=(), dtype=float32)","tf.Tensor(686.6346, shape=(), dtype=float32)"
672,302.46,"tf.Tensor(-9.656067, shape=(), dtype=float32)","tf.Tensor(510.32263, shape=(), dtype=float32)"
673,302.64,"tf.Tensor(-9.662937, shape=(), dtype=float32)","tf.Tensor(521.05426, shape=(), dtype=float32)"
674,302.64,"tf.Tensor(-9.669255, shape=(), dtype=float32)","tf.Tensor(455.5265, shape=(), dtype=float32)"
675,302.64,"tf.Tensor(-9.674668, shape=(), dtype=float32)","tf.Tensor(433.327, shape=(), dtype=float32)"
676,302.64,"tf.Tensor(-9.679222, shape=(), dtype=float32)","tf.Tensor(471.73383, shape=(), dtype=float32)"
677,302.64,"tf.Tensor(-9.683735, shape=(), dtype=float32)","tf.Tensor(565.2476, shape=(), dtype=float32)"
678,302.64,"tf.Tensor(-9.688872, shape=(), dtype=float32)","tf.Tensor(487.92102, shape=(), dtype=float32)"
679,302.64,"tf.Tensor(-9.694314, shape=(), dtype=float32)","tf.Tensor(450.01257, shape=(), dtype=float32)"
680,302.64,"tf.Tensor(-9.699954, shape=(), dtype=float32)","tf.Tensor(538.5452, shape=(), dtype=float32)"
681,302.64,"tf.Tensor(-9.706012, shape=(), dtype=float32)","tf.Tensor(555.4877, shape=(), dtype=float32)"
682,302.64,"tf.Tensor(-9.712201, shape=(), dtype=float32)","tf.Tensor(483.38855, shape=(), dtype=float32)"
683,302.64,"tf.Tensor(-9.718615, shape=(), dtype=float32)","tf.Tensor(543.44183, shape=(), dtype=float32)"
684,302.64,"tf.Tensor(-9.724691, shape=(), dtype=float32)","tf.Tensor(511.4029, shape=(), dtype=float32)"
685,302.64,"tf.Tensor(-9.730494, shape=(), dtype=float32)","tf.Tensor(494.10016, shape=(), dtype=float32)"
686,301.68,"tf.Tensor(-9.736719, shape=(), dtype=float32)","tf.Tensor(407.0653, shape=(), dtype=float32)"
687,302.64,"tf.Tensor(-9.743259, shape=(), dtype=float32)","tf.Tensor(544.2031, shape=(), dtype=float32)"
688,302.64,"tf.Tensor(-9.74924, shape=(), dtype=float32)","tf.Tensor(510.67233, shape=(), dtype=float32)"
689,302.64,"tf.Tensor(-9.755589, shape=(), dtype=float32)","tf.Tensor(491.39993, shape=(), dtype=float32)"
690,327.16,"tf.Tensor(-14.644351, shape=(), dtype=float32)","tf.Tensor(864.3579, shape=(), dtype=float32)"
691,302.46,"tf.Tensor(-9.769199, shape=(), dtype=float32)","tf.Tensor(544.3784, shape=(), dtype=float32)"
692,302.64,"tf.Tensor(-9.7740755, shape=(), dtype=float32)","tf.Tensor(535.6931, shape=(), dtype=float32)"
693,302.64,"tf.Tensor(-9.779272, shape=(), dtype=float32)","tf.Tensor(568.38513, shape=(), dtype=float32)"
694,302.64,"tf.Tensor(-9.7849655, shape=(), dtype=float32)","tf.Tensor(597.1411, shape=(), dtype=float32)"
695,302.64,"tf.Tensor(-9.791157, shape=(), dtype=float32)","tf.Tensor(582.8931, shape=(), dtype=float32)"
696,302.64,"tf.Tensor(-9.797379, shape=(), dtype=float32)","tf.Tensor(457.17258, shape=(), dtype=float32)"
697,302.64,"tf.Tensor(-9.803604, shape=(), dtype=float32)","tf.Tensor(492.65665, shape=(), dtype=float32)"
698,302.64,"tf.Tensor(-9.809661, shape=(), dtype=float32)","tf.Tensor(448.7865, shape=(), dtype=float32)"
